zurich#49#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Macerata#00000#Macerata#M#40#Macerata#00000#Macerata#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#50#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Mantova#00000#Mantova#M#40#Mantova#00000#Mantova#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#51#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#MassaCarrara#00000#MassaCarrara#M#40#MassaCarrara#00000#MassaCarrara#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#52#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Matera#00000#Matera#M#40#Matera#00000#Matera#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#53#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Messina#00000#Messina#M#40#Messina#00000#Messina#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#54#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Milano#00000#Milano#M#40#Milano#00000#Milano#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#55#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Modena#00000#Modena#M#40#Modena#00000#Modena#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#56#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#57#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Novara#00000#Novara#M#40#Novara#00000#Novara#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#58#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Nuoro#00000#Nuoro#M#40#Nuoro#00000#Nuoro#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#59#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Oristano#00000#Oristano#M#40#Oristano#00000#Oristano#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#60#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Padova#00000#Padova#M#40#Padova#00000#Padova#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#61#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Palermo#00000#Palermo#M#40#Palermo#00000#Palermo#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#62#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Parma#00000#Parma#M#40#Parma#00000#Parma#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#63#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Pavia#00000#Pavia#M#40#Pavia#00000#Pavia#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#64#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Perugia#00000#Perugia#M#40#Perugia#00000#Perugia#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#65#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Pesaro#00000#Pesaro#M#40#Pesaro#00000#Pesaro#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#66#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Pescara#00000#Pescara#M#40#Pescara#00000#Pescara#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#67#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Piacenza#00000#Piacenza#M#40#Piacenza#00000#Piacenza#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#68#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Pisa#00000#Pisa#M#40#Pisa#00000#Pisa#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#69#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Pistoia#00000#Pistoia#M#40#Pistoia#00000#Pistoia#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#70#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Pordenone#00000#Pordenone#M#40#Pordenone#00000#Pordenone#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#71#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Potenza#00000#Potenza#M#40#Potenza#00000#Potenza#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#72#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Prato#00000#Prato#M#40#Prato#00000#Prato#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#73#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Ragusa#00000#Ragusa#M#40#Ragusa#00000#Ragusa#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#74#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Ravenna#00000#Ravenna#M#40#Ravenna#00000#Ravenna#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#75#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#ReggioCalabria#00000#ReggioCalabria#M#40#ReggioCalabria#00000#ReggioCalabria#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#76#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#ReggioEmilia#00000#ReggioEmilia#M#40#ReggioEmilia#00000#ReggioEmilia#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#77#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Rieti#00000#Rieti#M#40#Rieti#00000#Rieti#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#78#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Rimini#00000#Rimini#M#40#Rimini#00000#Rimini#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#79#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Roma#00000#Roma#M#40#Roma#00000#Roma#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#80#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Rovigo#00000#Rovigo#M#40#Rovigo#00000#Rovigo#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#81#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Salerno#00000#Salerno#M#40#Salerno#00000#Salerno#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#82#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Sassari#00000#Sassari#M#40#Sassari#00000#Sassari#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#83#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Savona#00000#Savona#M#40#Savona#00000#Savona#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#84#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Siena#00000#Siena#M#40#Siena#00000#Siena#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#85#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Siracusa#00000#Siracusa#M#40#Siracusa#00000#Siracusa#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#86#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Sondrio#00000#Sondrio#M#40#Sondrio#00000#Sondrio#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#87#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Taranto#00000#Taranto#M#40#Taranto#00000#Taranto#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#88#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Teramo#00000#Teramo#M#40#Teramo#00000#Teramo#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#89#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Terni#00000#Terni#M#40#Terni#00000#Terni#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#90#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Torino#00000#Torino#M#40#Torino#00000#Torino#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#91#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Trapani#00000#Trapani#M#40#Trapani#00000#Trapani#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#92#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Trento#00000#Trento#M#40#Trento#00000#Trento#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#93#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Treviso#00000#Treviso#M#40#Treviso#00000#Treviso#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#94#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Trieste#00000#Trieste#M#40#Trieste#00000#Trieste#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#95#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Udine#00000#Udine#M#40#Udine#00000#Udine#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#96#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Varese#00000#Varese#M#40#Varese#00000#Varese#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#97#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Venezia#00000#Venezia#M#40#Venezia#00000#Venezia#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#98#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Verbania#00000#Verbania#M#40#Verbania#00000#Verbania#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#99#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Vercelli#00000#Vercelli#M#40#Vercelli#00000#Vercelli#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#100#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Verona#00000#Verona#M#40#Verona#00000#Verona#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#101#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#ViboValentia#00000#ViboValentia#M#40#ViboValentia#00000#ViboValentia#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#102#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Vicenza#00000#Vicenza#M#40#Vicenza#00000#Vicenza#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#103#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Viterbo#00000#Viterbo#M#40#Viterbo#00000#Viterbo#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#104#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#105#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#6,000,000
zurich#106#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#10,000,000
zurich#107#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#15,000,000
zurich#108#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#26,000,000
zurich#109#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#3#0#0#0#0#0#0#0#0#3,000,000
zurich#110#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#4#0#0#0#0#0#0#0#0#3,000,000
zurich#111#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#5#0#0#0#0#0#0#0#0#3,000,000
zurich#112#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#6#0#0#0#0#0#0#0#0#3,000,000
zurich#113#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#7#0#0#0#0#0#0#0#0#3,000,000
zurich#114#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#8#0#0#0#0#0#0#0#0#3,000,000
zurich#115#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#9#0#0#0#0#0#0#0#0#3,000,000
zurich#116#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#10#0#0#0#0#0#0#0#0#3,000,000
zurich#117#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#11#0#0#0#0#0#0#0#0#3,000,000
zurich#118#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#12#0#0#0#0#0#0#0#0#3,000,000
zurich#119#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#13#0#0#0#0#0#0#0#0#3,000,000
zurich#120#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#14#0#0#0#0#0#0#0#0#3,000,000
zurich#121#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#15#0#0#0#0#0#0#0#0#3,000,000
zurich#122#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#16#0#0#0#0#0#0#0#0#3,000,000
zurich#123#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#17#0#0#0#0#0#0#0#0#3,000,000
zurich#124#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#18#0#0#0#0#0#0#0#0#3,000,000
zurich#125#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#3#1#0#0#0#0#0#1#0#3,000,000
zurich#126#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#4#1#0#0#0#0#0#1#0#3,000,000
zurich#127#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#5#1#0#0#0#0#0#1#0#3,000,000
zurich#128#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#6#1#0#0#0#0#0#1#0#3,000,000
zurich#129#2010-04-01#marca#modello#3#no#Persona Fisica#M#40#Napoli#00000#Napoli#M#40#Napoli#00000#Napoli#veicolo già assicurato con atr#no#BM#7#1#0#0#0#0#0#1#0#3,000,000
