genertel#57#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#NUORO#08100#NUORO#16#NO#IMPIEGATO #m#34#NUORO#00000#NUORO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#58#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#ORISTANO#09170#ORISTANO#16#NO#IMPIEGATO #m#34#ORISTANO#00000#ORISTANO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#59#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PALERMO#90100#PALERMO#16#NO#IMPIEGATO #m#34#PALERMO#00000#PALERMO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#60#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PIACENZA#29100#PIACENZA#16#NO#IMPIEGATO #m#34#PIACENZA#00000#PIACENZA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#61#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PADOVA#35100#PADOVA#16#NO#IMPIEGATO #m#34#PADOVA#00000#PADOVA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#62#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PESCARA#65100#PESCARA#16#NO#IMPIEGATO #m#34#PESCARA#00000#PESCARA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#63#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PERUGIA#06100#PERUGIA#16#NO#IMPIEGATO #m#34#PERUGIA#00000#PERUGIA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#64#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PISA#56100#PISA#16#NO#IMPIEGATO #m#34#PISA#00000#PISA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#65#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PORDENONE#33170#PORDENONE#16#NO#IMPIEGATO #m#34#PORDENONE#00000#PORDENONE#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#66#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PRATO#59100#PRATO#16#NO#IMPIEGATO #m#34#PRATO#00000#PRATO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#67#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PARMA#43100#PARMA#16#NO#IMPIEGATO #m#34#PARMA#00000#PARMA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#68#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PESARO#61100#PESARO#16#NO#IMPIEGATO #m#34#PESARO#00000#PESARO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#69#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PISTOIA#51100#PISTOIA#16#NO#IMPIEGATO #m#34#PISTOIA#00000#PISTOIA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#70#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#PAVIA#27100#PAVIA#16#NO#IMPIEGATO #m#34#PAVIA#00000#PAVIA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#71#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#POTENZA#85100#POTENZA#16#NO#IMPIEGATO #m#34#POTENZA#00000#POTENZA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#72#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#RAVENNA#48100#RAVENNA#16#NO#IMPIEGATO #m#34#RAVENNA#00000#RAVENNA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#73#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#REGGIO DI CALABRIA#89100#REGGIO DI CALABRIA#16#NO#IMPIEGATO #m#34#REGGIO DI CALABRIA#00000#REGGIO DI CALABRIA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#74#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#REGGIO NELL'EMILIA#42100#REGGIO NELL'EMILIA#16#NO#IMPIEGATO #m#34#REGGIO NELL'EMILIA#00000#REGGIO NELL'EMILIA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#75#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#RAGUSA#97100#RAGUSA#16#NO#IMPIEGATO #m#34#RAGUSA#00000#RAGUSA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#76#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#RIETI#02100#RIETI#16#NO#IMPIEGATO #m#34#RIETI#00000#RIETI#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#77#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#ROMA#00100#ROMA#16#NO#IMPIEGATO #m#34#ROMA#00000#ROMA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#78#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#RIMINI#47900#RIMINI#16#NO#IMPIEGATO #m#34#RIMINI#00000#RIMINI#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#79#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#ROVIGO#45100#ROVIGO#16#NO#IMPIEGATO #m#34#ROVIGO#00000#ROVIGO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#80#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#SALERNO#84100#SALERNO#16#NO#IMPIEGATO #m#34#SALERNO#00000#SALERNO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#81#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#SIENA#53100#SIENA#16#NO#IMPIEGATO #m#34#SIENA#00000#SIENA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#82#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#SONDRIO#23100#SONDRIO#16#NO#IMPIEGATO #m#34#SONDRIO#00000#SONDRIO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#83#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#LA SPEZIA#19100#LA SPEZIA#16#NO#IMPIEGATO #m#34#LA SPEZIA#00000#LA SPEZIA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#84#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#SIRACUSA#96100#SIRACUSA#16#NO#IMPIEGATO #m#34#SIRACUSA#00000#SIRACUSA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#85#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#SASSARI#07100#SASSARI#16#NO#IMPIEGATO #m#34#SASSARI#00000#SASSARI#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#86#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#SAVONA#17100#SAVONA#16#NO#IMPIEGATO #m#34#SAVONA#00000#SAVONA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#87#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#TARANTO#74100#TARANTO#16#NO#IMPIEGATO #m#34#TARANTO#00000#TARANTO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#88#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#TERAMO#64100#TERAMO#16#NO#IMPIEGATO #m#34#TERAMO#00000#TERAMO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#89#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#TRENTO#38100#TRENTO#16#NO#IMPIEGATO #m#34#TRENTO#00000#TRENTO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#90#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#TORINO#10100#TORINO#16#NO#IMPIEGATO #m#34#TORINO#00000#TORINO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#91#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#TRAPANI#91100#TRAPANI#16#NO#IMPIEGATO #m#34#TRAPANI#00000#TRAPANI#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#92#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#TERNI#05100#TERNI#16#NO#IMPIEGATO #m#34#TERNI#00000#TERNI#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#93#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#TRIESTE#34100#TRIESTE#16#NO#IMPIEGATO #m#34#TRIESTE#00000#TRIESTE#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#94#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#TREVISO#31100#TREVISO#16#NO#IMPIEGATO #m#34#TREVISO#00000#TREVISO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#95#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#UDINE#33100#UDINE#16#NO#IMPIEGATO #m#34#UDINE#00000#UDINE#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#96#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#VARESE#21100#VARESE#16#NO#IMPIEGATO #m#34#VARESE#00000#VARESE#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#97#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#VERBANIA#28900#VERBANIA#16#NO#IMPIEGATO #m#34#VERBANIA#00000#VERBANIA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#98#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#VERCELLI#13100#VERCELLI#16#NO#IMPIEGATO #m#34#VERCELLI#00000#VERCELLI#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#99#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#VENEZIA#30100#VENEZIA#16#NO#IMPIEGATO #m#34#VENEZIA#00000#VENEZIA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#100#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#VICENZA#36100#VICENZA#16#NO#IMPIEGATO #m#34#VICENZA#00000#VICENZA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#101#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#VERONA#37100#VERONA#16#NO#IMPIEGATO #m#34#VERONA#00000#VERONA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#102#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#VITERBO#01100#VITERBO#16#NO#IMPIEGATO #m#34#VITERBO#00000#VITERBO#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
genertel#103#2010-04-01#moto#5#9#moto#moto#si#100#persona fisica#m#34#VIBO VALENTIA#89900#VIBO VALENTIA#16#NO#IMPIEGATO #m#34#VIBO VALENTIA#00000#VIBO VALENTIA#veicolo già assicurato con atr#No#No#BM#14#0#0#0#0#0#0#0#0#3,000,000
